Unnamed: 0,quote,author,tags,likes,sentiment,normalized_likes
7368,Every search begins with beginner’s luck. And every search ends with the victor’s being severely tested.,Paulo Coelho,inspiration,78.0,0.0,0.0004985496736765771
7369,"In life, you need either inspiration or desperation.",Anthony Robbins,inspiration,79.0,0.1027,0.000505024344763286
7370,"Harry, despite your privileged insight into Voldemort’s world (which, incidentally, is a gift any Death Eater would kill to have), you have never been seduced by the Dark Arts, never, even for a second, shown the slightest desire to become one of Voldemort’s followers!”“Of course I haven’t!” said Harry indignantly. “He killed my mum and dad!”“You are protected, in short, by your ability to love!” said Dumbledore loudly.","J.K. Rowling, Harry Potter and the Half-Blood Prince",inspiration,98033.0,-0.7759,0.6347249559722367
7371,"When the wind blows,the grass bends.","Confucius, The Analects",inspiration,,0.0,
7372,Doing nothing for others is the undoing of ourselves.,Horace Mann,"inspiration,humanity",396.0,0.0,0.0025574950792499737
7373,Time to toss the dice,Robert Jordan,inspiration,195.0,0.0,0.0012560861908215062
7374,"It’s funny how one summer can change everything. It must be something about the heat and the smell of chlorine, fresh-cut grass and honeysuckle, asphalt sizzling after late-day thunderstorms, the steam rising while everything drips around it. Something about long, lazy days and whirring air conditioners and bright plastic flip-flops from the drugstore thwacking down the street. Something about fall being so close, another year, another Christmas, another beginning. So much in one summer, stirring up like the storms that crest at the end of each day, blowing out all the heat and dirt to leave everything gasping and cool. Everyone can reach back to one summer and lay a finger to it, finding the exact point when everything changed. That summer was mine.","Sarah Dessen, That Summer","love,happiness,inspiration,friendship",186.0,0.6808,0.001197814151041127
7375,Because sometimes there are problems bigger than this week’s end of the world and sometimes you just have to find the extraordinary in your ordinary life.,"Patrick Ness, The Rest of Us Just Live Here",inspiration,193.0,-0.4019,0.0012431368486480884
7376,Tomorrow is a new day, begin it well and serenely and with too high a spirit to be encumbered with your old nonsense.,,,0.0,
7377,"Making others happy, through kindness of speech and sincerity of right advice, is a sign of true greatness. To hurt another soul by sarcastic words, looks, or suggestions, is despicable.","Paramahansa Yogananda, Where There is Light: Insight and Inspiration for Meeting Life's Challenges",inspiration,145.0,0.6249,0.0009323526364860666
7378,"I will take the Ring"", he said, ""though I do not know the way.","J.R.R. Tolkien, The Fellowship of the Ring",inspiration,136.0,0.0,0.0008740805967056872
7379,"Freedom is not having everything we crave, it's being able to go without the things we crave and being OK with it. ",Rob Bell,inspiration,115.0,0.7983,0.0007381125038848028
7380,To plant a garden is to believe in tomorrow.,Audrey Hepburn,"hope,inspiration",169.0,0.0,0.0010877447425670776
7381,"But as the years went on, I realised that what I really want to be, all told, is a human. Just a productive, honest, courteously treated human.","Caitlin Moran, How to Be a Woman",inspiration,107.0,0.5984,0.0006863151351911322
7382,"On Wednesday, when the sky is blue,and I have nothing else to do,I sometimes wonder if it's true That who is what and what is who."" - Winnie-the-Pooh",A.A. Milne,"humor,inspiration",98.0,0.4215,0.0006280430954107531
7383,Do not act as if you had ten thousand years to throw away. Death stands at your elbow. Be good for something while you live and it is in your power.,"Marcus Aurelius, Meditations","inspiration,death",172.0,-0.25,0.001107168755827204
7384,"Fear is how you lose your life...a little bit at a time...What we give to fear, we take away from...faith.","Mitch Albom, The First Phone Call from Heaven",inspiration,,-0.8442,
7385,"The best of a book is not the thought which it contains, but the thought which it suggests; just as the charm of music dwells not in the tones but in the echoes of our hearts.",Oliver Wendell Holmes Sr.,"inspiration,writing",94.0,0.7184,0.0006021444110639179
7386,"I would rather have 30 minutes of ""wonderful"" than a lifetime of nothing special.",Julia L. Roberts,inspiration,,-0.3089,
7387,Don't let the tall weeds cast a shadow on the beautiful flowers in your garden.,"Steve Maraboli, Life, the Truth, and Being Free","inspiration,motivational,friendship",98.0,0.5994,0.0006280430954107531
7388,"Live your life, no matter what that life is.","Corey Taylor, Seven Deadly Sins: Settling the Argument Between Born Bad and Damaged Good",inspiration,,-0.2732,
7389,"you cannot find happiness, outside the plan of happiness!",John Bytheway,inspiration,79.0,-0.7303,0.000505024344763286
7390,Survivors can't always choose their methods.,"Patricia Briggs, Dragon Blood",inspiration,76.0,0.0,0.00048560033150315965
7391,"Until we see each other again, keep your head together, read some good books, be useful, be happy.","Stephen King, Different Seasons",inspiration,113.0,0.8591,0.0007251631617113852
7392,A sail boat that sails backwards can never see the sun rise.,Bill Cosby,inspiration,73.0,0.0,0.0004661763182430333
7393,The journey of a thousand miles begins with a single step. Watch your step.,Lao Tzu,inspiration,75.0,0.0,0.00047912566041645086
7394,What's unnatural is homophobia. Homo sapiens is the only species in all of nature that responds with hate to homosexuality.,"Alex   Sanchez, The God Box",inspiration,,-0.5719,
7395,"If one makes a mistake, then an apology is usually sufficient to get things back on an even keel. However-and this is a big ‘however’- most people do not ever know why their apology did not seem to have any effect. It is simply that they did not make a mistake; they made a choice…and never understood the difference between the two.","Andy Andrews, The Noticer: Sometimes, All a Person Needs Is a Little Perspective","truth,inspiration",182.0,-0.5267,0.001171915466694292
7396,"We cannot change what we are not aware of, and once we are aware, we cannot help but change.","Sheryl Sandberg, Lean In: Women, Work, and the Will to Lead","inspiration,women,business,self-improvement",225.0,-0.1603,0.0014503263234227704
7397,"Decide in your heart of hearts what really excites and challenges you, and start moving your life in that direction. Every decision you make, from what you eat to what you do with your time tonight, turns you into who you are tomorrow, and the day after that. Look at who you want to be, and start sculpting yourself into that person. You may not get exactly where you thought you'd be, but you will be doing things that suit you in a profession you believe in. Don't let life randomly kick you into the adult you don't want to become.",Chris Hadfield,inspiration,182.0,0.4728,0.001171915466694292
7398,"Warriors of light always have a certain gleam in their eyes.They are of this world, they are part of the lives of others, and they set out on their journey with no saddlebags and no sandals. They are often cowardly. They do not always make the right decisions.They suffer over the most trivial things, they have mean thoughts, and sometimes believe that they are incapable of growing. They frequently deem themselves unworthy of any blessing or miracle.They are not always quite sure what they are doing here. They spend many sleepless nights, believing that their lives have no meaning.That is why they are warriors of light. Because they make mistakes. Because they ask themselves questions. Because they are looking for a reason - and are sure to find it.",Paulo Coelho,"inspiration,spiritual",,-0.9481,
7399,"If freedom is short of weapons, we must compensate with willpower.",Adolf Hitler,"inspiration,freedom",136.0,0.3182,0.0008740805967056872
7400,"Man is, that he may have Joy.","The Church of Jesus Christ of Latter-day Saints, The Book of Mormon: Another Testament of Jesus Christ",inspiration,,0.5859,
7401,"The sun shall always rise upon a new day and there shall always be a rose garden within me. Yes, there is a part of me that is broken, but my broken soil gives way to my wild roses.",C. JoyBell C.,"hope,inspiration,pain,trust",114.0,-0.6542,0.0007316378327980939
7402,Time cannot be packaged and ribboned and left under trees for christmas morning.Time can't be given.But it can be shared,"Cecelia Ahern, The Gift",inspiration,107.0,0.34,0.0006863151351911322
7403,"Too many locks, not enough keys.",Sarah Dessen,inspiration,96.0,0.0,0.0006150937532373355
7404,"With an eye made quiet by the power of harmony, and the deep power of joy, we see into the life of things.",William Wordsworth,inspiration,118.0,0.7579,0.000757536517144929
7405,"I'm an adventurer, looking for treasure","Paulo Coelho, The Alchemist",inspiration,122.0,0.5267,0.0007834352014917642
7406,"These mountains that you are carrying, you were only supposed to climb.",Najwa Zebian,inspiration,258.0,0.0,0.0016639904692841605
7407,"I’ve been doing this a long time, and I’ve come to learn that predictions don’t mean much. Too much lies outside the realm of medical knowledge. A lot of what happens next comes down to you and your specific genetics, your attitude. No, there’s nothing we can do to stop the inevitable, but that’s not the point. The point is that you should try to make the most of the time you have left.","Nicholas Sparks, The Last Song","inspiration,death",94.0,-0.4767,0.0006021444110639179
7408,Tough times never last. Tough people do,Robert H. Schuller,inspiration,,-0.25,
7409,"For a long while I have believed – this is perhaps my version of Sir Darius Xerxes Cama’s belief in a fourth function of outsideness – that in every generation there are a few souls, call them lucky or cursed, who are simply born not belonging, who come into the world semi-detached, if you like, without strong affiliation to family or location or nation or race; that there may even be millions, billions of such souls, as many non-belongers as belongers, perhaps; that, in sum, the phenomenon may be as “natural” a manifestation of human nature as its opposite, but one that has been mostly frustrated, throughout human history, by lack of opportunity. And not only by that: for those who value stability, who fear transience, uncertainly, change, have erected a powerful system of stigmas and taboos against rootlessness, that disruptive, anti-social force, so that we mostly conform, we pretend to be motivated by loyalties and solidarities we do not really feel, we hide our secret identities beneath the false skins of those identities which bear the belongers’ seal of approval. But the truth leaks out in our dreams; alone in our beds (because we are all alone at night, even if we do not sleep by ourselves), we soar, we fly, we flee. And in the waking dreams our societies permit, in our myths, our arts, our songs, we celebrate the non-belongers, the different ones, the outlaws, the freaks.What we forbid ourselves we pay good money to watch, in a playhouse or a movie theater, or to read about between the secret covers of a book. Our libraries, our palaces of entertainment tell the truth. The tramp, the assassin, the rebel, the thief, the mutant, the outcast, the delinquent, the devil, the sinner, the traveler, the gangster, the runner, the mask: if we did not recognize in them our least-fulfilled needs, we would not invent them over and over again, in every place, in every language, in every time.","Salman Rushdie, The Ground Beneath Her Feet",inspiration,,0.8318,
7410,The personal life deeply lived always expands into truths beyond itself.,Anaïs Nin,inspiration,96.0,0.5367,0.0006150937532373355
7411,"Happiness is not having what you want, it is wanting what you have.",Sheryl Crow,inspiration,,0.5994,
7412,"Have you realized that most of your unhappiness in life is due to the fact that you are listening to yourself instead of talking to yourself? Take those thoughts that come to you the moment you wake up in the morning. You have not originated them but they are talking to you, they bring back the problems of yesterday, etc. Somebody is talking. Who is talking to you? Your self is talking to you. Now this man’s treatment [in Psalm 42] was this: instead of allowing this self to talk to him, he starts talking to himself. “Why art thou cast down, O my soul?” he asks. His soul had been depressing him, crushing him. So he stands up and says, “Self, listen for moment, I will speak to you.",D. Martyn Lloyd-Jones,inspiration,114.0,-0.9197,0.0007316378327980939
7413,"See? See what you can do? Never mind you can’t tell one letter from another, never mind you born a slave, never mind you lose your name, never mind your daddy dead, never mind nothing. Here, this here, is what a man can do if he puts his mind to it and his back in it. Stop sniveling,’ [the land] said. ‘Stop picking around the edges of the world. Take advantage, and if you can’t take advantage, take disadvantage. We live here. On this planet, in this nation, in this county right here. Nowhere else! We got a home in this rock, don’t you see! Nobody starving in my home; nobody crying in my home, and if I got a home you got one too! Grab it. Grab this land! Take it, hold it, my brothers, make it, my brothers, shake it, squeeze it, turn it, twist it, beat it, kick it, kiss it, whip it, stomp it, dig it, plow it, seed it, reap it, rent it, buy it, sell it, own it, build it, multiply it, and pass it on – can you hear me? Pass it on!","Toni Morrison, Song of Solomon",inspiration,88.0,-0.8898,0.0005632963845436653
7414,"I went to the school and put it to William, particularly, that if you find someone you love in life, you must hang onto it, and look after it, and if you were lucky enough to find someone who loved you, then you must protect it.","Diana, Princess of Wales","love,inspiration",71.0,0.9259999999999999,0.00045322697606961574
7415,"He who defends with love will be secure; Heaven will save him, and protect him with love.",Lao Tzu,"god,inspiration,religion",72.0,0.9633,0.00045970164715632454
7416,"I believe that life is a prize, but to live doesn't mean you're alive.",Nicki Minaj,inspiration,65.0,-0.1596,0.0004143789495493629
7417,I am striving to give back the Divine in myself to the Divine in the All.,Plotinus,"god,inspiration,religion",92.0,0.802,0.0005891950688905003
7418,Who we are in the present includes who we were in the past.,"Fred Rogers, Life's Journeys According to Mister Rogers: Things to Remember Along the Way","inspiration,leadership",235.0,0.0,0.001515073034289858
7419,"Public opinion is a weak tyrant compared with our own private opinion. what a man thinks of himself, that it is which determines, or rather indicates, his fate.",Henry David Thoreau,inspiration,164.0,-0.4404,0.0010553713871335336
7420,"Humans have come into being for the sake of each other, so either teach them, or learn to bear them.","Marcus Aurelius, Meditations",inspiration,186.0,0.0,0.001197814151041127
7421,"Arise, awake, stop not till the goal is reached.","Swami Vivekananda, Meditation and Its Methods According to Swami Vivekananda",inspiration,151.0,-0.2023,0.0009712006630063193
7422,"But as I have noticed on more than one occaision, life itself is unfair, and there is no complaint department, so we might as well accept things the way they happen, clean up the mess, and move on.","Jeff Lindsay, Dexter in the Dark",inspiration,126.0,-0.3818,0.0008093338858385994
7423,"It is when you lose sight of yourself, that you lose your way. To keep your truth in sight you must keep yourself in sight and the world to you should be a mirror to reflect to you your image; the world should be a mirror that you reflect upon.",C. JoyBell C.,"truth,inspiration,spiritual,self-improvement",136.0,-0.4767,0.0008740805967056872
7424,Anyone who is steady in his determination for the advanced stage of spiritual realization and can equally tolerate the onslaughts of distress and happiness is certainly a person eligible for liberation.,"A.C. Bhaktivedanta Swami Prabhupāda, The Bhagavad-gita","inspiration,spiritual,meditation",153.0,0.743,0.0009841500051797367
7425,Nothing like a nighttime stroll to give you ideas.,"J.K. Rowling, Harry Potter and the Goblet of Fire",inspiration,,-0.2755,
7426,"The creatures that inhabit this earth--be they human beings or animals--are here to contribute, each in its own particular way, to the beauty and prosperity of the world.",Dalai Lama XIV,inspiration,,0.5859,
7427,"Everytime I plant a seed,he say kill it before it grow, he say kill it before they grow.",Bob Marley,inspiration,115.0,-0.8859999999999999,0.0007381125038848028
7428,"When you become the image of your own imagination, it's the most powerful thing you could ever do.",RuPaul,"inspiration,writing,spiritual,people,future,imagination",133.0,0.4754,0.0008546565834455608
7429,"Always Remember to take your Vitamins: Take your Vitamin A for ACTION, Vitamin B for Belief, Vitamin C for Confidence ,Vitamin D for Discipline, Vitamin E for Enthusiasm!!",Pablo,"inspiration,religion,motivational,change,food-for-thought",125.0,0.9411,0.0008028592147518906
7430,"In imagination she sailed over storied seas that wash the distant shining shores of ""faëry lands forlorn,"" where lost Atlantis and Elysium lie, with the evening star for pilot, to the land of Heart's Desire. And she was richer in those dreams than in realities; for things seen pass away, but the things that are unseen are eternal.","L.M. Montgomery, Anne of the Island","inspiration,reality,imagination",,0.5023,
7431,Dreams are the language of God.,"Paulo Coelho, The Alchemist","inspiration,dreams",,0.5859,
7432,"Abandon the urge to simplify everything, to look for formulas and easy answers, and to begin to think multidimensionally, to glory in the mystery and paradoxes of life, not to be dismayed by the multitude of causes and consequences that are inherent in each experience -- to appreciate the fact that life is complex.",M. Scott Peck,inspiration,,0.8227,
7433,Better to illuminate than merely to shine to deliver to others contemplated truths than merely to contemplate.,Thomas Aquinas,"truth,inspiration,children",116.0,0.6908,0.0007445871749715116
7434,"Blessed are the weird people: poets, misfits, writersmystics, painters, troubadoursfor they teach us to see the world through different eyes.","Jacob Nordby, Pearls of Wisdom: 30 Inspirational Ideas to live your best life now","inspiration,writing,art",,0.4939,
7435,"And so even though we face the difficulties of today and tomorrow, I still have a dream. It is a dream deeply rooted in the American dream.",Martin Luther King Jr.,"inspiration,dreams",86.0,0.4215,0.0005503470423702477
7436,"The important thing is not the object of love, but the emotion itself.",Gore Vidal,"love,inspiration",94.0,0.4588,0.0006021444110639179
7437,"I ended my first book with the words 'no answer.' I know now, Lord, why you utter no answer. You are yourself the answer. Before your face questions die away. What other answer would suffice? Only words, words; to be led out to battle against other words.","C.S. Lewis, Till We Have Faces","inspiration,religion,society",,-0.872,
7438,There will always be people who say it does not exist because they cannot have it. But I tell you it is true and that you have it and that you are lucky even if you die tomorrow.,"Ernest Hemingway, For Whom the Bell Tolls","love,inspiration",93.0,0.1779,0.0005956697399772091
7439,Better not to give in to it. It takes ten times as long to put yourself back together as it does to fall apart.,Finnick Odair Mockingjay,inspiration,,0.4404,
7440,I've never quite believed that one chance is all I get,Anne Tyler,inspiration,80.0,0.25,0.0005114990158499948
7441,"Change isn't easy. Changing the way you live means changing the way you think, means changing what you believe about life. That's hard.","Dean Koontz, One Door Away from Heaven",inspiration,73.0,-0.4226,0.0004661763182430333
7442,"To accomplish great things, we must not only act but also dream, not only plan, but also believe!",Anatole France,inspiration,,0.7385,
7443,"We must pass through the darkness, to reach the light.",Albert Pike,"hope,inspiration,science",85.0,-0.2263,0.0005438723712835388
7444,"Mutual caring relationships require kindness and patience, tolerance, optimism, joy in the other's achievements, confidence in oneself, and the ability to give without undue thought of gain.","Fred Rogers, The World According to Mister Rogers: Important Things to Remember","love,inspiration",364.0,0.9741,0.0023503056044752928
7445,"The difference between false memories and true ones is thesame as for jewels: it is always the false ones that look themost real, the most brilliant.",Salvador Dalí,inspiration,,0.8718,
7446,"Christ is not valued at all, unless he is valued above all.",Augustine of Hippo,inspiration,173.0,-0.5875,0.0011136434269139127
7447,"To get what you want, you have to know exactly how much you are willing to give up.","C.S. Pacat, Captive Prince: Volume Two",inspiration,,0.0772,
7448,Real love never fails.,"Karen Kingsbury, Forever",inspiration,,0.7602,
7449,Great acts are made up of small deeds.,Lao Tzu,inspiration,,0.6249,
7450,Great spirits have always encountered opposition from mediocre minds. The mediocre mind is incapable of understanding the man who refuses to bow blindly to conventional prejudices and chooses instead to express his opinions courageously and honestly.,Albert Einstein,"truth,inspiration",192.0,0.7184,0.0012366621775613796
7451,I have never felt that anything really mattered but knowing that you stood for the things in which you believed and had done the very best you could.,Eleanor Roosevelt,inspiration,133.0,0.8042,0.0008546565834455608
7452,"A brother is like gold and a friend is like diamond. If gold cracks you can melt it and make it just like it was before. If a diamond cracks, it can never be like it was before.",Hazrat Ali Ibn Abu-Talib A.S,"inspiration,friendship",,0.9432,
7453,"It is foolish to tear one’s hair in grief, as though sorrow would be made less by baldness.",Marcus Tullius Cicero,"inspiration,death",135.0,-0.8271,0.0008676059256189785
7454,"When a good man is hurt, all who would be called good must suffer with him.",Euripides,inspiration,136.0,-0.2732,0.0008740805967056872
7455,No other success can compensate for failure in the home.,J. E. McCulloch,"inspiration,success,spiritual",,-0.2023,
7456,Sometimes God makes better choices for us than we could have ever made for ourselves.,"Jennifer Hudson Taylor, Highland Blessings",inspiration,102.0,0.6124,0.0006539417797575884
7457,take what you can from your dreamsMake them real as anythingIt takes the work out of the courage,Dave Matthews Band,inspiration,,0.4939,
7458,"For God did not give us a spirit of timidity, but of power and of love and of calm and well balanced mind and discipline and self-control.","Anonymous, Holy Bible: King James Version",inspiration,105.0,0.9009,0.0006733657930177147
7459,"Our great human adventure is the evolution of consciousness. We are in this life to enlarge the soul, liberate the spirit, and light up the brain.","Tom Robbins, Wild Ducks Flying Backward",inspiration,89.0,0.7964,0.0005697710556303741
7460,"Once time is lit, it will burn whether or not you're breathing it in. Even after smoke becomes air, there is the memory of smoke. I am seeing as if by the light of a match, a glimpse of my life and having it feel right.","David Levithan, The Realm of Possibility","love,inspiration",74.0,0.0,0.00047265098932974207
7461,"Every day God invites us on the same kind of adventure. It's not a trip where He sends us a rigid itinerary, He simply invites us. God asks what it is He's made us to love, what it is that captures our attention, what feeds that deep indescribable need of our souls to experience the richness of the world He made. And then, leaning over us, He whispers, ""Let's go do that together.",Bob Goff,"god,inspiration",118.0,0.9023,0.000757536517144929
7462,It always helps to think about other people instead of ourselves.,"Ellen DeGeneres, Seriously... I'm Kidding",inspiration,,0.3818,
7463,"The moral of the story is even though that seemed like the end of the world back then, right now I can look back on it and laugh. And if anyone is going through something similar right now just know it will get better.",Phil Lester,"life,love,inspiration,depression,learning",86.0,0.8402,0.0005503470423702477
7464,"What is she to you anyway?""""Here's my answer captain. She's the thing that made this all okay-the threadbare coats and the old boots and the guns that jams when you most need them to fire, the loneliness of knowing that you don't matter, that you will never matter, the fact that you're just another body, another uniform to be sent into the fold or the frost, another good boy who knows his place, who does his job, who doesn't ask questions, who will lie down and die and be forgotten. What is she? She's everything, you dumb son of a bitch.","Leigh Bardugo, Shadow and Bone","love,inspiration",115.0,-0.9404,0.0007381125038848028
7465,God's extraordinary work is most often done by ordinary people in the seeming obscurity of a home and family.,Neal A. Maxwell,inspiration,73.0,0.0,0.0004661763182430333
7466,"The universe is a million billion light-years wide, and every inch of it would kill you if you went there. This is the position of the universe with regards to human life.",Martin Amis,"humor,inspiration",82.0,-0.6908,0.0005244483580234124
7467,"I used to think the world was broken down by tribes,' I said. 'By Black and White. By Indian and White. But I know this isn't true. The world is only broken into two tribes: the people who are assholes and the people who are not.","Sherman Alexie, The Absolutely True Diary of a Part-Time Indian","humor,inspiration",449.0,-0.9068,0.0029006526468455408
7468,"Love me or hate me, i swear it won't make or break me.",Lil Wayne,"inspiration,society",243.0,0.0772,0.0015668704029835284
7469,"To make real friends you have to put yourself out there. Sometimes people will let you down, but you can't let that stop you. If you get hurt, you just pick yourself up, dust off your feelings, and try again.","Kristin Hannah, Firefly Lane","inspiration,friendship",246.0,-0.3,0.0015862944162436546
7470,"Education is experience, and the essence of experience is self-reliance.","T.H. White, The Once and Future King",inspiration,173.0,0.0,0.0011136434269139127
7471,Life is 10 percent what happens to you and ninety percent how you respond to it.,Lou Holtz,inspiration,127.0,0.0,0.0008158085569253082
7472,follow your heart! (sppotedleafs motto),"Erin Hunter, Into the Wild",inspiration,124.0,0.0,0.0007963845436651817
7473,"Approval is overrated...Approval and disapproval alike satisfy those who deliver it more than those who receive it. I don't care for approval, and I don't mind doing without.",Gregory Maguire,inspiration,114.0,0.2306,0.0007316378327980939
7474,"You would have made a fine warrior, you know that?""I am one. Death is my enemy.""Yeah, it is, isn't it."" God, it made such sense that he'd bonded with her. She was a fighter… like him. ""Your scalpel's your dagger.""Yup.","J.R. Ward, Lover Unbound",inspiration,114.0,-0.34299999999999997,0.0007316378327980939
7475,"Painful as it may be, a significant emotional event can be the catalyst for choosing a direction that serves us - and those around us - more effectively. Look for the learning.",Louisa May Alcott,inspiration,116.0,0.4005,0.0007445871749715116
7476,"Dancing in all its forms cannot be excluded from the curriculum of all noble education; dancing with the feet, with ideas, with words, and, need I add that one must also be able to dance with the pen?",Friedrich Nietzsche,inspiration,133.0,0.6169,0.0008546565834455608
7477,"No matter how safe and beautiful it is, a cage is still a cage.","Jessica Spotswood, Born Wicked",inspiration,107.0,0.6908,0.0006863151351911322
7478,"In spite of everything I still believe that people are really good at heart. I simply can't build up my hopes on a foundation consisting of confusion, misery and death.","Anne Frank, The Diary of a Young Girl",inspiration,648.0,-0.8024,0.00418911219310059
7479,"As you walk through forestsor the meadows of your mind,Stop and talk to those you fearGood friendships you may find","Stephen Cosgrove, Buttermilk Bear","inspiration,friendship",,0.3818,
7480,"What affects one in a major way, affects all in a minor way.",Martin Luther King Jr.,inspiration,103.0,0.0,0.0006604164508442973
7481,Everyone has a hidden agenda. Except me!,Michael Crichton,"inspiration,science",85.0,0.0,0.0005438723712835388
7482,"Too many people spend too much time trying to perfect something before they actually do it. Instead of waiting for perfection, run with what you go, and fix it along the way…",Paul Arden,inspiration,84.0,0.8126,0.00053739770019683
7483,"If I were given the opportunity to present a gift to the next generation, it would be the ability for each individual to learn to laugh at himself.",Charles M. Schulz,"life,inspiration",84.0,0.8909999999999999,0.00053739770019683
7484,"I want you to go back into the barrack and tell the men to come out after the storm. Tell them to look up at me tied here. Tell them I’ll open my eyes and look back at them, and they’ll know hat I survived.","Brandon Sanderson, The Way of Kings",inspiration,97.0,0.5574,0.0006215684243240442
7485,"A sense of calm came over me. More and more often I found myself thinking, ""This is where I belong. This is what I came into this world to do.",Jane Goodall,inspiration,75.0,0.3182,0.00047912566041645086
7486,Her burdens were her own and burdens were for shoulders strong enough to bear them.,"Margaret Mitchell, Gone with the Wind",inspiration,67.0,-0.1779,0.00042732829172278047
7487,It is necessary to hope... for hope itself is happiness.,Samuel Johnson,inspiration,,0.7579,
7488,The truth was this: Love is a decision.,"Karen Kingsbury, Redemption",inspiration,,0.7579,
7489,Revenge is not sweet, it is gloomy and a waste of time.,,,-0.7077,
7490,In order to know who you are you need to know God is.,Annette Hoggs-Jackson,"inspiration,religion",61.0,0.2732,0.0003884802652025277
7491,"I learned a lot from the stories my uncle, aunts and grandparents told me: that no one is perfect but most people are good; that people can’t be judged by their worst or weakest moments; that harsh judgements can make hypocrites of us all; that a lot of life is just showing up and hanging on; that laughter is often the best, and sometimes the only response to pain.Perhaps most important, I learned that everyone has a story – of dreams and nightmares, hope and heartache, love and loss, courage and fear, sacrifice and selfishness. All my life I’ve been interested in other people’s stories. I wanted to know them, understand them, feel them. When I grew up into politics, I always felt the main point of my work was to people a chance to have better stories. - Page 15, Paragraph 5, ‘My Life’ by Bill Clinton. –Hard cover version-","Bill Clinton, My Life",inspiration,,0.9697,
7492,"There isn't time, so brief is life, for bickerings, apologies, heartburnings, callings to account. There is only time for loving, and but an instant, so to speak, for that.",Mark Twain,"love,inspiration,forgiveness",352.0,0.3506,0.0022726095514347872
7493,"Some people come into our lives and quickly go. Some people move our souls to dance. They awaken us to a new understanding with the passing whisper of their wisdom. Some people make the sky more beautiful to gaze upon. They stay in our lives for awhile, leave footprints on our hearts, and we are never, ever the same.",Flavia Weedn,inspiration,168.0,0.8122,0.0010812700714803688
7494,"We carry about us the burden of what thousands of people have said and the memories of all our misfortunes. To abandon all that is to be alone, and the mind that is alone is not only innocent but young -- not in time or age, but young, innocent, alive at whatever age -- and only such a mind can see that which is truth and that which is not measurable by words.",Jiddu Krishnamurti,"inspiration,spiritual,meditation",184.0,-0.1586,0.0011848648088677097
7495,"You are doing God's work. You are doing it wonderfully well. He is blessing you, and He will bless you, --even--no, -especially--when your days and your nights may be most challenging. Like the woman who anonymously, meekly, perhaps even with hesitation and some embarrassment, fought her way through the crowd just to touch the hem of the Master's garment, so Christ will say to the women who worry and wonder and weep over their responsibility as mothers, `Daughter, be of good comfort; thy faith hath made thee whole.' And it will make your children whole as well.",Jeffrey R. Holland,inspiration,,0.9016,
7496,"We all have same beginning (BIRTH), and we will have same ending (DEATH). So how different can we be?","Mitch Albom, Tuesdays with Morrie",inspiration,255.0,0.0,0.001644566456024034
7497,You will make all kinds of mistakes, but as long as you are generous and true and also fierce you cannot hurt the world or even seriously distress her. She was meant to be wooed and won by youth.,,,-0.3612,
7498,"living eulogy.she danced.she sang. she took.she gave.she loved.she created.she dissented. she enlivened.she saw. she grew. she sweated.she changed.she learned. she laughed.she shed her skin.she bled on the pages of her days,she walked through walls,she lived with intention.",Mary Anne Radmacher,inspiration,116.0,0.0,0.0007445871749715116
7499,"just remember: i love you, and love yourselves. 'cause, little monsters, you were born that way baby.","Lady Gaga, Lady Gaga: The Fame music book","love,inspiration",91.0,0.8555,0.0005827203978037915
7500,You are stronger than you know.,Lori Osterman,inspiration,,0.3818,
7501,"Work is a blessing. God has so arranged the world that work is necessary, and He gives us hands and strength to do it. The enjoyment of leisure would be nothing if we had only leisure. It is the joy of work well done that enables us to enjoy rest, just as it is the experiences of hunger and thirst that make food and drink such pleasures.","Elisabeth Elliot, Discipline: The Glad Surrender","life,god,inspiration,purpose",120.0,0.9686,0.0007704858593183466
7502,"That's what you want to do? Then nothing beats a trial but a failure. Give it everything you've got. I've told you many times, 'Cant do is like Dont Care.' Neither of them have a home.",Maya Angelou,inspiration,93.0,-0.7885,0.0005956697399772091
7503,There are few sources of energy so powerful as a procrastinating college student.,"Paul Graham, Hackers & Painters: Big Ideas from the Computer Age","humor,inspiration",82.0,0.6924,0.0005244483580234124
7504,"We Greeks believe that a man who takes no part in public affairs is not merely lazy, but good for nothing",Thucydides,inspiration,91.0,0.5866,0.0005827203978037915
7505,Read books. Care about things. Get excited. Try not to be too down on youself. Enjoy the ever present game of knowing.,Hank Green,inspiration,,0.8316,
7506,"Forget about self-image and self-judgment. It's about self-love, and no one teaches you that at school. No one teaches you that if you accept and love yourself, nothing and no one can touch you. This is the only face and body you're ever going to get, so be comfortable and happy in it. Own it. Own every aspect of who you are and present it to the world with the utmost pride.","Connor Franta, A Work in Progress","inspiration,society,self-improvement",85.0,0.8744,0.0005438723712835388
7507,"And to all this she must yet add something more substantial, in the improvement of her mind by extensive reading.","Jane Austen, Pride and Prejudice",inspiration,84.0,0.624,0.00053739770019683
7508,Bunkum and tummyrot! You'll never get anywhere if you go about what-iffing like that. Would Columbus have discovered America if he'd said 'What if I sink on the way over? What if I meet pirates? What if I never come back?' He wouldn't even have started.,Roald Dahl,inspiration,66.0,0.5158,0.0004208536206360717
7509,The moment you stop worrying about success is when success will happen.,Glenn Beck,inspiration,61.0,0.5859,0.0003884802652025277
